date,time,product,device,clicks,clicks_rev
20/06/04,12:00:00,life,computer,376,2784.756
20/06/04,12:00:00,life,mobile,957,4678.5326
20/06/04,12:00:00,health,computer,619,3897.8761
20/06/04,12:00:00,health,mobile,1123,5426.27580000002
20/06/04,12:00:00,medicare,computer,419,3313.2204
20/06/04,12:00:00,medicare,mobile,581,2569.15
20/06/04,12:00:00,health,tablet,45,233.8319
20/06/04,12:00:00,life,tablet,42,167.831
20/06/04,12:00:00,medicare,tablet,45,249.2579
20/06/04,13:00:00,health,computer,657,4147.2419
20/06/04,13:00:00,life,mobile,903,4130.80390000002
20/06/04,13:00:00,health,tablet,49,298.3795
20/06/04,13:00:00,life,computer,334,2722.3444
20/06/04,13:00:00,medicare,mobile,797,3504.6137
20/06/04,13:00:00,health,mobile,1134,5387.31640000001
20/06/04,13:00:00,medicare,computer,373,2931.2218
20/06/04,13:00:00,life,tablet,35,195.8146
20/06/04,13:00:00,medicare,tablet,96,412.6934
20/06/04,14:00:00,life,mobile,847,3678.7645
20/06/04,14:00:00,health,computer,551,3337.1003
20/06/04,14:00:00,medicare,computer,318,2385.7352
20/06/04,14:00:00,health,mobile,1066,4878.8282
20/06/04,14:00:00,medicare,mobile,836,3573.22759999999
20/06/04,14:00:00,life,tablet,35,166.2763
20/06/04,14:00:00,medicare,tablet,79,294.4704
20/06/04,14:00:00,life,computer,278,1950.5575
20/06/04,14:00:00,health,tablet,60,313.9556
20/06/04,15:00:00,health,computer,546,3021.8886
20/06/04,15:00:00,health,mobile,948,3956.8747
20/06/04,15:00:00,medicare,mobile,829,3276.9963
20/06/04,15:00:00,life,mobile,894,3567.7249
20/06/04,15:00:00,medicare,computer,251,1704.6296
20/06/04,15:00:00,medicare,tablet,87,337.1832
20/06/04,15:00:00,life,computer,253,1517.9796
20/06/04,15:00:00,life,tablet,48,191.8248
20/06/04,15:00:00,health,tablet,48,205.4504
20/06/04,16:00:00,health,computer,333,1718.9502
20/06/04,16:00:00,medicare,mobile,638,2644.2145
20/06/04,16:00:00,health,mobile,678,2644.4691
20/06/04,16:00:00,life,mobile,805,3210.7349
20/06/04,16:00:00,life,computer,189,1366.9415
20/06/04,16:00:00,life,tablet,49,211.6548
20/06/04,16:00:00,medicare,computer,192,1275.1338
20/06/04,16:00:00,medicare,tablet,71,304.6454
20/06/04,16:00:00,health,tablet,45,197.0843
20/06/04,17:00:00,medicare,tablet,28,137.206
20/06/04,17:00:00,medicare,computer,157,960.016999999999
20/06/04,17:00:00,life,mobile,712,3391.244
20/06/04,17:00:00,health,mobile,741,2689.3752
20/06/04,17:00:00,medicare,mobile,368,1557.7698
20/06/04,17:00:00,health,computer,326,1371.7164
20/06/04,17:00:00,life,tablet,34,122.4792
20/06/04,17:00:00,life,computer,162,1046.9536
20/06/04,17:00:00,health,tablet,34,132.5869
20/06/04,18:00:00,health,mobile,824,2710.1885
20/06/04,18:00:00,health,computer,386,1297.2127
20/06/04,18:00:00,medicare,computer,136,804.6473
20/06/04,18:00:00,life,mobile,585,2839.6099
20/06/04,18:00:00,medicare,mobile,264,993.099200000001
20/06/04,18:00:00,life,computer,146,1082.3608
20/06/04,18:00:00,medicare,tablet,24,103.1966
20/06/04,18:00:00,life,tablet,36,111.0324
20/06/04,18:00:00,health,tablet,46,150.3562
20/06/04,19:00:00,health,computer,300,1056.9094
20/06/04,19:00:00,health,mobile,905,2849.9962
20/06/04,19:00:00,medicare,computer,131,767.473
20/06/04,19:00:00,life,computer,126,895.169
20/06/04,19:00:00,medicare,mobile,171,631.2344
20/06/04,19:00:00,life,mobile,435,1985.0822
20/06/04,19:00:00,medicare,tablet,20,66.279
20/06/04,19:00:00,health,tablet,39,138.1813
20/06/04,19:00:00,life,tablet,42,115.6868
20/06/04,20:00:00,health,mobile,824,2390.7433
20/06/04,20:00:00,health,computer,211,654.3926
20/06/04,20:00:00,medicare,mobile,131,472.8189
20/06/04,20:00:00,life,mobile,374,1915.1861
20/06/04,20:00:00,life,tablet,20,73.7871
20/06/04,20:00:00,life,computer,98,525.1035
20/06/04,20:00:00,medicare,tablet,12,65.6533
20/06/04,20:00:00,health,tablet,41,132.4247
20/06/04,20:00:00,medicare,computer,93,580.9047
20/06/04,21:00:00,life,mobile,255,1484.7098
20/06/04,21:00:00,life,computer,82,460.0064
20/06/04,21:00:00,health,mobile,668,1855.8833
20/06/04,21:00:00,medicare,mobile,141,511.4954
20/06/04,21:00:00,life,tablet,17,39.089
20/06/04,21:00:00,health,tablet,23,63.1271
20/06/04,21:00:00,health,computer,188,589.9705
20/06/04,21:00:00,medicare,computer,58,426.14
20/06/04,21:00:00,medicare,tablet,15,71.7724
20/06/04,22:00:00,medicare,mobile,106,389.6861
20/06/04,22:00:00,medicare,computer,37,211.865
20/06/04,22:00:00,life,mobile,180,775.9998
20/06/04,22:00:00,health,mobile,488,1362.1853
20/06/04,22:00:00,health,computer,97,322.5372
20/06/04,22:00:00,life,computer,49,219.2958
20/06/04,22:00:00,medicare,tablet,4,15.3041
20/06/04,22:00:00,life,tablet,20,49.4558
20/06/04,22:00:00,health,tablet,21,59.1405
20/06/04,23:00:00,health,mobile,331,903.7152
20/06/04,23:00:00,medicare,mobile,65,203.5363
20/06/04,23:00:00,health,computer,85,246.497
20/06/04,23:00:00,life,computer,38,220.7479
20/06/04,23:00:00,life,mobile,170,745.9603
20/06/04,23:00:00,medicare,computer,33,184.5754
20/06/04,23:00:00,health,tablet,27,73.5286
20/06/04,23:00:00,life,tablet,15,54.6168
20/06/04,23:00:00,medicare,tablet,2,14.7734
20/06/05,00:00:00,medicare,mobile,64,231.0129
20/06/05,00:00:00,health,mobile,276,815.1356
20/06/05,00:00:00,life,mobile,111,472.5859
20/06/05,00:00:00,health,computer,46,127.5418
20/06/05,00:00:00,life,computer,30,196.9817
20/06/05,00:00:00,medicare,computer,22,112.4182
20/06/05,00:00:00,life,tablet,14,72.205
20/06/05,00:00:00,medicare,tablet,5,26.6723
20/06/05,00:00:00,health,tablet,11,33.753
20/06/05,01:00:00,health,computer,47,122.6306
20/06/05,01:00:00,medicare,mobile,51,190.5145
20/06/05,01:00:00,health,mobile,257,753.6103
20/06/05,01:00:00,life,computer,27,102.8529
20/06/05,01:00:00,life,mobile,118,583.2777
20/06/05,01:00:00,medicare,computer,19,85.8176
20/06/05,01:00:00,health,tablet,7,17.528
20/06/05,01:00:00,life,tablet,9,15.3818
20/06/05,01:00:00,medicare,tablet,2,8.0544
20/06/05,02:00:00,life,mobile,183,825.5409
20/06/05,02:00:00,health,mobile,301,1010.9359
20/06/05,02:00:00,life,computer,27,68.5185
20/06/05,02:00:00,medicare,mobile,70,259.6509
20/06/05,02:00:00,health,computer,34,126.4477
20/06/05,02:00:00,life,tablet,3,3.7012
20/06/05,02:00:00,health,tablet,12,47.2564
20/06/05,02:00:00,medicare,computer,15,84.8907
20/06/05,02:00:00,medicare,tablet,6,36.1779
20/06/05,03:00:00,health,mobile,294,1140.6794
20/06/05,03:00:00,life,mobile,241,1027.3977
20/06/05,03:00:00,health,computer,74,284.2304
20/06/05,03:00:00,medicare,mobile,99,417.5374
20/06/05,03:00:00,health,tablet,28,88.4778
20/06/05,03:00:00,life,computer,47,427.0705
20/06/05,03:00:00,medicare,computer,55,371.9411
20/06/05,03:00:00,life,tablet,8,33.8224
20/06/05,03:00:00,medicare,tablet,9,56.0579
20/06/05,04:00:00,life,computer,105,466.141
20/06/05,04:00:00,medicare,mobile,208,1018.1699
20/06/05,04:00:00,life,mobile,397,1699.7955
20/06/05,04:00:00,health,mobile,452,1876.9643
20/06/05,04:00:00,medicare,computer,88,671.5649
20/06/05,04:00:00,health,computer,127,533.9422
20/06/05,04:00:00,health,tablet,17,80.141
20/06/05,04:00:00,medicare,tablet,10,59.8462
20/06/05,04:00:00,life,tablet,12,48.7395
20/06/05,05:00:00,health,mobile,695,2896.022
20/06/05,05:00:00,health,computer,221,978.7863
20/06/05,05:00:00,medicare,mobile,344,1545.1723
20/06/05,05:00:00,health,tablet,24,95.9582
20/06/05,05:00:00,life,mobile,581,2482.21400000001
20/06/05,05:00:00,medicare,computer,170,1271.6337
20/06/05,05:00:00,life,computer,158,1129.4546
20/06/05,05:00:00,life,tablet,39,161.7726
20/06/05,05:00:00,medicare,tablet,37,160.3874
20/06/05,06:00:00,life,mobile,689,3197.9027
20/06/05,06:00:00,health,computer,451,2593.2489
20/06/05,06:00:00,medicare,mobile,609,2654.1875
20/06/05,06:00:00,health,mobile,742,3846.842
20/06/05,06:00:00,medicare,computer,315,2383.9651
20/06/05,06:00:00,life,computer,168,1217.5782
20/06/05,06:00:00,medicare,tablet,84,391.3365
20/06/05,06:00:00,health,tablet,31,161.7685
20/06/05,06:00:00,life,tablet,55,306.9443
20/06/05,07:00:00,life,mobile,820,3877.2255
20/06/05,07:00:00,health,mobile,871,4299.20130000001
20/06/05,07:00:00,health,computer,518,3229.8184
20/06/05,07:00:00,medicare,computer,365,2850.3931
20/06/05,07:00:00,medicare,mobile,739,3191.6239
20/06/05,07:00:00,life,computer,259,2171.0154
20/06/05,07:00:00,medicare,tablet,78,321.7727
20/06/05,07:00:00,life,tablet,51,176.6054
20/06/05,07:00:00,health,tablet,47,257.7625
20/06/05,08:00:00,health,mobile,942,4688.5745
20/06/05,08:00:00,life,computer,312,2201.33
20/06/05,08:00:00,life,mobile,920,4417.6503
20/06/05,08:00:00,medicare,mobile,635,2946.4199
20/06/05,08:00:00,health,computer,564,3606.8512
20/06/05,08:00:00,medicare,tablet,86,399.9493
20/06/05,08:00:00,medicare,computer,365,3022.2169
20/06/05,08:00:00,health,tablet,64,309.882
20/06/05,08:00:00,life,tablet,69,263.1306
20/06/05,09:00:00,life,computer,257,1913.4635
20/06/05,09:00:00,medicare,computer,352,2784.9013
20/06/05,09:00:00,health,mobile,915,4344.46030000001
20/06/05,09:00:00,medicare,mobile,675,3057.8972
20/06/05,09:00:00,health,computer,516,3298.3774
20/06/05,09:00:00,life,mobile,933,4071.52120000001
20/06/05,09:00:00,life,tablet,68,265.6513
20/06/05,09:00:00,health,tablet,41,225.275
20/06/05,09:00:00,medicare,tablet,68,347.465
20/06/05,10:00:00,health,computer,532,3250.1063
20/06/05,10:00:00,life,mobile,965,4525.91010000001
20/06/05,10:00:00,medicare,mobile,620,2842.2685
20/06/05,10:00:00,medicare,computer,398,2944.7435
20/06/05,10:00:00,health,mobile,933,4515.9869
20/06/05,10:00:00,life,computer,273,2157.0393
20/06/05,10:00:00,health,tablet,59,269.9841
20/06/05,10:00:00,medicare,tablet,68,330.0936
20/06/05,10:00:00,life,tablet,58,269.0593
20/06/05,11:00:00,health,tablet,42,203.1712
20/06/05,11:00:00,life,mobile,896,3839.18410000001
20/06/05,11:00:00,health,mobile,977,4552.05380000001
20/06/05,11:00:00,medicare,mobile,643,2915.1287
20/06/05,11:00:00,health,computer,539,3421.1456
20/06/05,11:00:00,medicare,computer,377,2592.543
20/06/05,11:00:00,life,computer,249,2194.8575
20/06/05,11:00:00,life,tablet,50,156.5798
20/06/05,11:00:00,medicare,tablet,69,286.8488
20/06/05,12:00:00,health,mobile,838,3911.4452
20/06/05,12:00:00,life,mobile,961,4130.8469
20/06/05,12:00:00,medicare,mobile,750,3118.9399
20/06/05,12:00:00,health,computer,507,3264.9765
20/06/05,12:00:00,medicare,computer,393,2940.8861
20/06/05,12:00:00,medicare,tablet,104,488.5131
20/06/05,12:00:00,life,computer,265,2148.8698
20/06/05,12:00:00,life,tablet,31,114.0548
20/06/05,12:00:00,health,tablet,51,293.0512
20/06/05,13:00:00,life,mobile,860,3912.93730000001
20/06/05,13:00:00,medicare,mobile,723,3173.41910000001
20/06/05,13:00:00,health,mobile,962,4195.5348
20/06/05,13:00:00,medicare,computer,391,2845.604
20/06/05,13:00:00,health,computer,510,3100.7406
20/06/05,13:00:00,health,tablet,40,186.5483
20/06/05,13:00:00,life,computer,241,1986.8664
20/06/05,13:00:00,medicare,tablet,90,396.2308
20/06/05,13:00:00,life,tablet,59,310.6951
20/06/05,14:00:00,health,computer,413,2381.2172
20/06/05,14:00:00,life,computer,300,2329.5262
20/06/05,14:00:00,medicare,computer,298,2167.6194
20/06/05,14:00:00,health,mobile,883,3885.5072
20/06/05,14:00:00,life,mobile,921,3966.55100000001
20/06/05,14:00:00,medicare,mobile,601,2759.3822
20/06/05,14:00:00,medicare,tablet,58,360.1403
20/06/05,14:00:00,health,tablet,66,299.6696
20/06/05,14:00:00,life,tablet,50,213.0414
20/06/05,14:00:00,life,other,1,9.072
20/06/05,15:00:00,life,mobile,869,3636.16260000001
20/06/05,15:00:00,health,mobile,763,3086.3019
20/06/05,15:00:00,medicare,computer,232,1630.8769
20/06/05,15:00:00,medicare,mobile,471,2000.9795
20/06/05,15:00:00,life,tablet,58,290.1517
20/06/05,15:00:00,life,computer,212,1548.9478
20/06/05,15:00:00,health,computer,366,1727.2525
20/06/05,15:00:00,medicare,tablet,51,260.6608
20/06/05,15:00:00,health,tablet,44,186.6234
20/06/05,16:00:00,medicare,mobile,449,1909.3578
20/06/05,16:00:00,health,mobile,680,2474.14
20/06/05,16:00:00,life,tablet,40,146.5734
20/06/05,16:00:00,medicare,tablet,35,173.9512
20/06/05,16:00:00,medicare,computer,175,1116.0895
20/06/05,16:00:00,life,mobile,800,3433.1038
20/06/05,16:00:00,health,tablet,48,177.6062
20/06/05,16:00:00,health,computer,264,1150.9625
20/06/05,16:00:00,life,computer,217,1579.9245
20/06/05,17:00:00,life,mobile,696,2964.6766
20/06/05,17:00:00,medicare,mobile,262,1104.4989
20/06/05,17:00:00,health,mobile,655,2335.2246
20/06/05,17:00:00,medicare,computer,142,833.8564
20/06/05,17:00:00,health,computer,268,1051.4518
20/06/05,17:00:00,life,tablet,33,118.5537
20/06/05,17:00:00,life,computer,200,1436.3386
20/06/05,17:00:00,life,other,1,8.3273
20/06/05,17:00:00,medicare,tablet,29,134.7079
20/06/05,17:00:00,health,tablet,30,106.704
20/06/05,18:00:00,life,mobile,548,2747.197
20/06/05,18:00:00,health,computer,243,874.072699999999
20/06/05,18:00:00,medicare,computer,98,493.4776
20/06/05,18:00:00,health,mobile,701,2117.1012
20/06/05,18:00:00,medicare,mobile,180,573.0669
20/06/05,18:00:00,life,computer,107,889.487
20/06/05,18:00:00,life,tablet,37,131.062
20/06/05,18:00:00,medicare,tablet,17,60.2225
20/06/05,18:00:00,health,tablet,45,128.0839
20/06/05,19:00:00,life,mobile,326,1599.5764
20/06/05,19:00:00,health,mobile,694,2012.5979
20/06/05,19:00:00,medicare,mobile,137,423.1858
20/06/05,19:00:00,life,tablet,36,111.0744
20/06/05,19:00:00,health,computer,238,757.1166
20/06/05,19:00:00,medicare,computer,79,426.3385
20/06/05,19:00:00,medicare,tablet,16,65.6548
20/06/05,19:00:00,health,tablet,39,111.7281
20/06/05,19:00:00,life,computer,106,799.01
20/06/05,20:00:00,health,mobile,652,1892.0652
20/06/05,20:00:00,medicare,mobile,138,443.1815
20/06/05,20:00:00,life,mobile,328,1594.6231
20/06/05,20:00:00,health,computer,161,514.5862
20/06/05,20:00:00,medicare,computer,91,567.8335
20/06/05,20:00:00,life,computer,107,787.5725
20/06/05,20:00:00,life,tablet,18,45.5585
20/06/05,20:00:00,medicare,tablet,10,38.1343
20/06/05,20:00:00,health,tablet,19,60.8505
20/06/05,21:00:00,health,mobile,556,1496.588
20/06/05,21:00:00,health,computer,152,423.6121
20/06/05,21:00:00,life,mobile,278,1196.9315
20/06/05,21:00:00,medicare,mobile,83,238.4148
20/06/05,21:00:00,medicare,computer,41,196.5182
20/06/05,21:00:00,life,computer,67,289.3598
20/06/05,21:00:00,health,tablet,18,45.8524
20/06/05,21:00:00,medicare,tablet,14,47.874
20/06/05,21:00:00,life,tablet,23,56.4729
20/06/05,22:00:00,life,computer,85,549.0877
20/06/05,22:00:00,medicare,mobile,60,167.7508
20/06/05,22:00:00,health,mobile,361,1023.3965
20/06/05,22:00:00,medicare,computer,28,165.0063
20/06/05,22:00:00,life,mobile,252,1110.2945
20/06/05,22:00:00,health,computer,110,329.5639
20/06/05,22:00:00,health,tablet,22,53.1582
20/06/05,22:00:00,life,tablet,14,60.4267
20/06/05,22:00:00,medicare,tablet,3,2.9428
20/06/05,23:00:00,life,computer,38,255.5438
20/06/05,23:00:00,health,mobile,311,793.524
20/06/05,23:00:00,life,mobile,177,772.8369
20/06/05,23:00:00,health,computer,81,225.2005
20/06/05,23:00:00,life,tablet,12,37.6479
20/06/05,23:00:00,medicare,mobile,42,130.1241
20/06/05,23:00:00,health,tablet,13,41.7144
20/06/05,23:00:00,medicare,computer,19,93.6912
20/06/05,23:00:00,medicare,tablet,1,4.1842
20/06/06,00:00:00,health,mobile,206,580.5861
20/06/06,00:00:00,health,tablet,6,11.9061
20/06/06,00:00:00,life,mobile,140,683.8291
20/06/06,00:00:00,medicare,mobile,43,126.2823
20/06/06,00:00:00,life,tablet,3,3.4349
20/06/06,00:00:00,health,computer,49,116.932
20/06/06,00:00:00,life,computer,30,227.6206
20/06/06,00:00:00,medicare,computer,10,53.9256
20/06/06,00:00:00,medicare,tablet,3,28.1303
20/06/06,01:00:00,health,mobile,251,694.7692
20/06/06,01:00:00,health,computer,39,104.3044
20/06/06,01:00:00,life,computer,42,407.7031
20/06/06,01:00:00,medicare,mobile,39,107.7139
20/06/06,01:00:00,life,mobile,117,513.8789
20/06/06,01:00:00,medicare,tablet,6,22.6353
20/06/06,01:00:00,medicare,computer,23,143.3991
20/06/06,01:00:00,life,tablet,2,6.6491
20/06/06,01:00:00,health,tablet,4,13.5285
20/06/06,02:00:00,life,mobile,152,613.7833
20/06/06,02:00:00,health,mobile,179,518.1329
20/06/06,02:00:00,life,computer,23,136.6972
20/06/06,02:00:00,health,computer,35,100.6039
20/06/06,02:00:00,medicare,mobile,32,100.8174
20/06/06,02:00:00,life,tablet,9,34.8309
20/06/06,02:00:00,medicare,tablet,4,11.5101
20/06/06,02:00:00,health,tablet,10,33.8947
20/06/06,02:00:00,medicare,computer,14,86.0574
20/06/06,03:00:00,health,mobile,227,730.4447
20/06/06,03:00:00,life,mobile,180,663.6412
20/06/06,03:00:00,medicare,mobile,51,181.888
20/06/06,03:00:00,life,computer,40,186.5568
20/06/06,03:00:00,medicare,tablet,3,12.5757
20/06/06,03:00:00,health,computer,49,156.3012
20/06/06,03:00:00,medicare,computer,26,175.7284
20/06/06,03:00:00,life,tablet,21,45.9656
20/06/06,03:00:00,health,tablet,2,9.738
20/06/06,04:00:00,health,mobile,315,1139.689
20/06/06,04:00:00,medicare,mobile,76,263.8949
20/06/06,04:00:00,life,computer,86,518.8025
20/06/06,04:00:00,life,mobile,297,1295.5903
20/06/06,04:00:00,medicare,computer,33,237.5103
20/06/06,04:00:00,health,computer,70,255.0162
20/06/06,04:00:00,medicare,tablet,10,64.7169
20/06/06,04:00:00,life,tablet,14,49.2383
20/06/06,04:00:00,health,tablet,11,52.5302
20/06/06,05:00:00,health,mobile,402,1573.8664
20/06/06,05:00:00,life,mobile,380,1651.349
20/06/06,05:00:00,medicare,mobile,236,883.5647
20/06/06,05:00:00,life,computer,80,497.0221
20/06/06,05:00:00,health,tablet,25,90.5255
20/06/06,05:00:00,medicare,computer,56,314.8318
20/06/06,05:00:00,health,computer,106,487.9525
20/06/06,05:00:00,life,tablet,21,78.5312
20/06/06,05:00:00,medicare,tablet,13,54.2817
20/06/06,06:00:00,health,mobile,563,2215.3881
20/06/06,06:00:00,life,mobile,519,2573.6601
20/06/06,06:00:00,medicare,mobile,294,1114.6256
20/06/06,06:00:00,life,computer,118,905.6377
20/06/06,06:00:00,health,computer,158,666.2081
20/06/06,06:00:00,medicare,computer,105,592.3552
20/06/06,06:00:00,health,tablet,23,113.1832
20/06/06,06:00:00,life,tablet,32,138.5206
20/06/06,06:00:00,medicare,tablet,15,62.2051
20/06/06,07:00:00,life,mobile,619,3348.6343
20/06/06,07:00:00,health,mobile,485,1963.7351
20/06/06,07:00:00,life,computer,186,1214.6037
20/06/06,07:00:00,medicare,mobile,325,1269.5125
20/06/06,07:00:00,health,computer,203,1002.8163
20/06/06,07:00:00,medicare,computer,130,790.3394
20/06/06,07:00:00,medicare,tablet,22,82.7012
20/06/06,07:00:00,health,tablet,28,139.5123
20/06/06,07:00:00,life,tablet,39,199.0679
20/06/06,08:00:00,life,mobile,701,3779.7713
20/06/06,08:00:00,medicare,computer,176,1121.458
20/06/06,08:00:00,health,mobile,400,1713.5475
20/06/06,08:00:00,health,computer,208,1073.1331
20/06/06,08:00:00,life,computer,189,1269.636
20/06/06,08:00:00,medicare,mobile,298,1196.5889
20/06/06,08:00:00,medicare,tablet,23,96.6629
20/06/06,08:00:00,health,tablet,33,139.9954
20/06/06,08:00:00,life,tablet,35,170.9963
20/06/06,09:00:00,life,computer,197,1520.552
20/06/06,09:00:00,life,mobile,585,2587.6975
20/06/06,09:00:00,health,mobile,409,1683.0545
20/06/06,09:00:00,medicare,mobile,329,1288.7737
20/06/06,09:00:00,medicare,computer,183,1137.8172
20/06/06,09:00:00,health,computer,233,1213.8859
20/06/06,09:00:00,life,tablet,32,125.5556
20/06/06,09:00:00,medicare,tablet,36,189.254
20/06/06,09:00:00,health,tablet,28,113.7099
20/06/06,10:00:00,medicare,mobile,350,1355.9732
20/06/06,10:00:00,medicare,computer,156,975.62
20/06/06,10:00:00,health,mobile,474,1871.4115
20/06/06,10:00:00,life,mobile,599,2506.692
20/06/06,10:00:00,life,computer,176,1467.7261
20/06/06,10:00:00,health,computer,214,1151.6122
20/06/06,10:00:00,health,tablet,48,194.8487
20/06/06,10:00:00,medicare,tablet,29,128.4306
20/06/06,10:00:00,life,tablet,27,141.4237
20/06/06,11:00:00,life,mobile,715,2867.3555
20/06/06,11:00:00,health,mobile,455,1791.1478
20/06/06,11:00:00,medicare,mobile,391,1502.4935
20/06/06,11:00:00,health,computer,213,1166.9639
20/06/06,11:00:00,life,computer,168,1184.6932
20/06/06,11:00:00,medicare,computer,177,991.3105
20/06/06,11:00:00,medicare,tablet,26,92.435
20/06/06,11:00:00,life,tablet,41,126.6434
20/06/06,11:00:00,health,tablet,14,68.7253
20/06/06,12:00:00,life,mobile,632,2493.2923
20/06/06,12:00:00,life,computer,176,1251.0552
20/06/06,12:00:00,medicare,mobile,435,1642.681
20/06/06,12:00:00,health,mobile,490,1911.9648
20/06/06,12:00:00,health,computer,218,949.4836
20/06/06,12:00:00,medicare,tablet,22,96.4635
20/06/06,12:00:00,medicare,computer,195,1137.4078
20/06/06,12:00:00,life,tablet,28,80.5866
20/06/06,12:00:00,health,tablet,25,97.6063
20/06/06,12:00:00,life,other,1,7.938
20/06/06,13:00:00,life,mobile,669,2476.8183
20/06/06,13:00:00,medicare,mobile,532,1973.7458
20/06/06,13:00:00,health,computer,264,1024.5368
20/06/06,13:00:00,health,mobile,537,1990.0221
20/06/06,13:00:00,life,computer,158,1124.2668
20/06/06,13:00:00,life,tablet,22,61.0958
20/06/06,13:00:00,medicare,computer,180,1028.1855
20/06/06,13:00:00,health,tablet,26,105.7722
20/06/06,13:00:00,medicare,tablet,30,128.2425
20/06/06,14:00:00,health,mobile,544,1807.5654
20/06/06,14:00:00,medicare,mobile,485,1657.805
20/06/06,14:00:00,life,mobile,700,2710.285
20/06/06,14:00:00,medicare,computer,116,623.3606
20/06/06,14:00:00,life,computer,130,991.0069
20/06/06,14:00:00,health,computer,183,657.8329
20/06/06,14:00:00,life,tablet,40,148.5385
20/06/06,14:00:00,medicare,tablet,22,120.0477
20/06/06,14:00:00,health,tablet,31,108.6032
20/06/06,15:00:00,health,computer,253,862.948300000001
20/06/06,15:00:00,health,mobile,580,1951.6063
20/06/06,15:00:00,life,mobile,543,2284.7305
20/06/06,15:00:00,medicare,mobile,581,1962.5991
20/06/06,15:00:00,health,tablet,22,66.7794
20/06/06,15:00:00,life,tablet,29,102.2486
20/06/06,15:00:00,medicare,computer,105,592.0521
20/06/06,15:00:00,life,computer,151,1175.8343
20/06/06,15:00:00,medicare,tablet,18,60.2238
20/06/06,16:00:00,life,mobile,366,1727.83
20/06/06,16:00:00,health,mobile,506,1649.9745
20/06/06,16:00:00,life,tablet,29,126.3527
20/06/06,16:00:00,medicare,computer,79,272.8989
20/06/06,16:00:00,health,computer,204,655.9669
20/06/06,16:00:00,medicare,mobile,234,712.5639
20/06/06,16:00:00,life,computer,107,973.4281
20/06/06,16:00:00,health,tablet,38,147.91
20/06/06,16:00:00,medicare,tablet,16,56.2111
20/06/06,17:00:00,life,mobile,366,2164.0851
20/06/06,17:00:00,medicare,mobile,117,326.3881
20/06/06,17:00:00,health,mobile,518,1776.5375
20/06/06,17:00:00,health,tablet,27,83.3606
20/06/06,17:00:00,health,computer,176,571.4041
20/06/06,17:00:00,life,computer,98,827.8732
20/06/06,17:00:00,medicare,computer,56,273.7225
20/06/06,17:00:00,life,tablet,26,138.946
20/06/06,17:00:00,medicare,tablet,13,55.1004
20/06/06,18:00:00,health,mobile,546,1560.1804
20/06/06,18:00:00,life,computer,114,1017.6389
20/06/06,18:00:00,medicare,computer,61,323.1203
20/06/06,18:00:00,medicare,mobile,132,377.9314
20/06/06,18:00:00,life,mobile,298,1743.5191
20/06/06,18:00:00,health,computer,158,510.2349
20/06/06,18:00:00,health,tablet,38,104.682
20/06/06,18:00:00,medicare,tablet,11,35.0642
20/06/06,18:00:00,life,tablet,31,150.4132
20/06/06,19:00:00,medicare,mobile,106,340.5412
20/06/06,19:00:00,life,computer,82,560.9334
20/06/06,19:00:00,health,computer,185,500.5879
20/06/06,19:00:00,life,mobile,294,1556.529
20/06/06,19:00:00,health,mobile,489,1324.5509
20/06/06,19:00:00,health,tablet,30,83.8046
20/06/06,19:00:00,medicare,computer,39,235.2071
20/06/06,19:00:00,medicare,tablet,8,38.2369
20/06/06,19:00:00,life,tablet,13,52.6098
20/06/06,20:00:00,health,mobile,455,1246.1221
20/06/06,20:00:00,life,mobile,315,1619.7512
20/06/06,20:00:00,health,computer,143,394.9897
20/06/06,20:00:00,medicare,mobile,99,287.2825
20/06/06,20:00:00,medicare,computer,56,296.4298
20/06/06,20:00:00,life,computer,85,708.7322
20/06/06,20:00:00,health,tablet,22,75.9892
20/06/06,20:00:00,medicare,tablet,5,24.8529
20/06/06,20:00:00,life,tablet,15,63.7431
20/06/06,21:00:00,health,mobile,479,1158.1208
20/06/06,21:00:00,life,mobile,205,964.6293
20/06/06,21:00:00,medicare,mobile,82,243.4583
20/06/06,21:00:00,health,tablet,27,64.6418
20/06/06,21:00:00,medicare,computer,49,237.7504
20/06/06,21:00:00,health,computer,83,197.127
20/06/06,21:00:00,medicare,tablet,6,22.9354
20/06/06,21:00:00,life,computer,58,409.1869
20/06/06,21:00:00,life,tablet,18,59.1409
20/06/06,22:00:00,health,mobile,313,779.444400000001
20/06/06,22:00:00,life,mobile,172,699.9431
20/06/06,22:00:00,medicare,mobile,60,184.5722
20/06/06,22:00:00,life,computer,57,370.6855
20/06/06,22:00:00,health,computer,73,187.4522
20/06/06,22:00:00,health,tablet,14,28.5675
20/06/06,22:00:00,medicare,computer,23,123.6695
20/06/06,22:00:00,life,tablet,6,21.4331
20/06/06,22:00:00,medicare,tablet,9,56.619
20/06/06,23:00:00,life,mobile,163,681.2715
20/06/06,23:00:00,medicare,mobile,44,118.619
20/06/06,23:00:00,health,computer,61,150.5559
20/06/06,23:00:00,health,mobile,297,687.6479
20/06/06,23:00:00,medicare,computer,19,92.4819
20/06/06,23:00:00,health,tablet,10,15.2903
20/06/06,23:00:00,life,computer,44,282.2517
20/06/06,23:00:00,medicare,tablet,1,1.8305
20/06/06,23:00:00,life,tablet,2,3.2816
20/06/07,00:00:00,life,mobile,148,838.8173
